0,0.0093175
9.0703e-05,0.018455
0.00018141,-0.013208
0.00027211,0.023296
0.00036281,-0.024651
0.00045351,0.016034
0.00054422,0.011223
0.00063492,0.01446
0.00072562,0.0045555
0.00081633,-0.0068783
0.00090703,0.0020577
0.00099773,0.0023249
0.0010884,0.01189
0.0011791,0.014087
0.0012698,-0.0032435
0.0013605,0.019888
0.0014512,0.024328
0.001542,-0.019261
0.0016327,-0.01924
0.0017234,-0.010615
0.0018141,-0.017301
0.0019048,0.02002
0.0019955,0.023708
0.0020862,0.00090151
0.0021769,-0.018885
0.0022676,0.016146
0.0023583,0.0057117
0.002449,-0.023344
0.0025397,-0.017952
0.0026304,-0.0056701
0.0027211,0.017766
0.0028118,0.0069514
0.0029025,0.0075155
0.0029932,0.014842
0.0030839,0.0045845
0.0031746,0.0014402
0.0032653,-0.022594
0.003356,0.022658
0.0034467,-0.01153
0.0035374,0.010627
0.0036281,0.015461
0.0037188,-0.012405
0.0038095,0.0036054
0.0039002,0.020619
0.0039909,0.02209
0.0040816,-0.011168
0.0041723,0.0029987
0.004263,0.016495
0.0043537,0.0090061
0.0044444,-0.022583
0.0045351,-0.010779
0.0046259,-0.0099977
0.0047166,-0.017423
0.0048073,-0.022854
0.004898,0.0081135
0.0049887,0.013408
0.0050794,-0.02172
0.0051701,0.0021791
0.0052608,0.002707
0.0053515,-0.016651
0.0054422,0.0016812
0.0055329,0.012677
0.0056236,0.025311
0.0057143,-0.0033033
0.005805,-0.00029874
0.0058957,-0.00054129
0.0059864,0.024063
0.0060771,0.019524
0.0061678,0.021632
0.0062585,0.0036246
0.0063492,0.0091448
0.0064399,0.0021977
0.0065306,0.0019245
0.0066213,-0.0070112
0.006712,-0.017028
0.0068027,-0.0034735
0.0068934,-0.0066699
0.0069841,-0.00047071
0.0070748,-0.0038491
0.0071655,-0.0078567
0.0072562,0.015291
0.0073469,-0.010989
0.0074376,-0.0064419
0.0075283,0.0055991
0.007619,0.013349
0.0077098,0.020412
0.0078005,0.0071951
0.0078912,0.019805
0.0079819,0.016155
0.0080726,0.0035323
0.0081633,-0.0068727
0.008254,0.0025684
0.0083447,0.013717
0.0084354,0.020333
0.0085261,-0.017423
0.0086168,0.019436
0.0087075,-0.015437
0.0087982,-0.015716
0.0088889,0.0021807
0.0089796,0.004345
0.0090703,0.01318
0.009161,0.033713
0.0092517,0.039287
0.0093424,0.0089878
0.0094331,-0.029838
0.0095238,0.0017106
0.0096145,-0.040956
0.0097052,-0.0346
0.0097959,0.0016584
0.0098866,0.012853
0.0099773,-0.026199
0.010068,0.0040918
0.010159,0.0080463
0.010249,0.031596
0.01034,0.055888
0.010431,0.028136
0.010522,0.043705
0.010612,0.086212
0.010703,0.07201
0.010794,0.067739
0.010884,0.070227
0.010975,0.07191
0.011066,0.047715
0.011156,0.034995
0.011247,0.03736
0.011338,-0.035331
0.011429,-0.050981
0.011519,-0.054039
0.01161,-0.085977
0.011701,-0.094397
0.011791,-0.089603
0.011882,-0.099232
0.011973,-0.044986
0.012063,-0.057568
0.012154,-0.015202
0.012245,-0.00036807
0.012336,0.032644
0.012426,-0.0022562
0.012517,0.018132
0.012608,-0.014385
0.012698,-0.011446
0.012789,-0.01894
0.01288,-0.030205
0.012971,-0.03891
0.013061,-0.056374
0.013152,-0.11473
0.013243,-0.10087
0.013333,-0.044349
0.013424,-0.012283
0.013515,-0.044601
0.013605,-0.0024125
0.013696,0.011803
0.013787,0.037291
0.013878,0.018873
0.013968,0.045251
0.014059,0.097327
0.01415,0.072801
0.01424,0.087154
0.014331,0.10195
0.014422,0.10131
0.014512,0.083566
0.014603,0.056284
0.014694,0.069662
0.014785,0.0022557
0.014875,-0.03838
0.014966,-0.044349
0.015057,-0.065195
0.015147,-0.065409
0.015238,-0.061106
0.015329,-0.047306
0.01542,0.0047239
0.01551,-0.0038839
0.015601,0.049166
0.015692,0.048634
0.015782,0.039138
0.015873,0.027285
0.015964,-0.028771
0.016054,-0.0058662
0.016145,-0.0044427
0.016236,-0.0023429
0.016327,-0.005551
0.016417,0.012178
0.016508,0.037054
0.016599,0.010182
0.016689,-0.0057384
0.01678,-0.012814
0.016871,-0.033836
0.016961,-0.029425
0.017052,0.0014297
0.017143,0.028464
0.017234,0.057466
0.017324,0.02817
0.017415,0.055726
0.017506,0.015296
0.017596,0.051444
0.017687,0.012775
0.017778,0.03718
0.017868,0.0211
0.017959,-0.029071
0.01805,-0.026065
0.018141,-0.066243
0.018231,-0.071296
0.018322,-0.055936
0.018413,-0.069676
0.018503,-0.081033
0.018594,-0.085221
0.018685,-0.032594
0.018776,-0.020262
0.018866,-0.0070083
0.018957,-0.024379
0.019048,-0.0070441
0.019138,-0.041763
0.019229,-0.0053624
0.01932,-0.037267
0.01941,-0.05457
0.019501,0.017056
0.019592,0.047901
0.019683,0.027061
0.019773,0.0037383
0.019864,-0.00050605
0.019955,-0.039448
0.020045,-0.049334
0.020136,-0.055195
0.020227,-0.053606
0.020317,-0.044853
0.020408,0.0067445
0.020499,0.10239
0.02059,0.19646
0.02068,0.23905
0.020771,0.28706
0.020862,0.26363
0.020952,0.25919
0.021043,0.21209
0.021134,0.14286
0.021224,0.061583
0.021315,0.025221
0.021406,-0.044147
0.021497,-0.098129
0.021587,-0.14886
0.021678,-0.22725
0.021769,-0.23042
0.021859,-0.2597
0.02195,-0.27837
0.022041,-0.22087
0.022132,-0.23139
0.022222,-0.19545
0.022313,-0.17216
0.022404,-0.13726
0.022494,-0.11471
0.022585,-0.082088
0.022676,-0.0096934
0.022766,0.030465
0.022857,0.069192
0.022948,0.035724
0.023039,0.0048184
0.023129,0.0056764
0.02322,-0.0061461
0.023311,-0.051212
0.023401,-0.035036
0.023492,-0.010847
0.023583,0.054527
0.023673,0.12237
0.023764,0.18313
0.023855,0.26358
0.023946,0.35317
0.024036,0.39589
0.024127,0.36192
0.024218,0.37532
0.024308,0.28625
0.024399,0.24227
0.02449,0.12011
0.02458,0.057016
0.024671,-0.092911
0.024762,-0.15091
0.024853,-0.22746
0.024943,-0.25217
0.025034,-0.28037
0.025125,-0.27779
0.025215,-0.26771
0.025306,-0.21167
0.025397,-0.14868
0.025488,-0.074444
0.025578,-0.03408
0.025669,0.059391
0.02576,0.15344
0.02585,0.19327
0.025941,0.20511
0.026032,0.16041
0.026122,0.089002
0.026213,0.019853
0.026304,-0.044921
0.026395,-0.11587
0.026485,-0.1611
0.026576,-0.14761
0.026667,-0.14325
0.026757,-0.12166
0.026848,-0.058203
0.026939,-0.027404
0.027029,0.057784
0.02712,0.073136
0.027211,0.12543
0.027302,0.10191
0.027392,0.13935
0.027483,0.16546
0.027574,0.16613
0.027664,0.10881
0.027755,0.030375
0.027846,-0.06566
0.027937,-0.13248
0.028027,-0.19739
0.028118,-0.2144
0.028209,-0.2066
0.028299,-0.18355
0.02839,-0.14725
0.028481,-0.081536
0.028571,-0.074974
0.028662,-0.027566
0.028753,0.039749
0.028844,0.06923
0.028934,0.13475
0.029025,0.10953
0.029116,0.11649
0.029206,0.091875
0.029297,0.062507
0.029388,0.023681
0.029478,0.029014
0.029569,-0.037692
0.02966,-0.074163
0.029751,-0.13527
0.029841,-0.10767
0.029932,-0.11368
0.030023,-0.044452
0.030113,0.093552
0.030204,0.17538
0.030295,0.2841
0.030385,0.29445
0.030476,0.30538
0.030567,0.28402
0.030658,0.20822
0.030748,0.14932
0.030839,0.094391
0.03093,0.0084209
0.03102,-0.029008
0.031111,-0.1038
0.031202,-0.14541
0.031293,-0.17972
0.031383,-0.17026
0.031474,-0.17971
0.031565,-0.1263
0.031655,-0.11456
0.031746,-0.076962
0.031837,-0.043122
0.031927,0.041793
0.032018,0.10221
0.032109,0.086819
0.0322,0.081486
0.03229,-0.0042061
0.032381,-0.10059
0.032472,-0.19385
0.032562,-0.22907
0.032653,-0.29025
0.032744,-0.30464
0.032834,-0.35446
0.032925,-0.33134
0.033016,-0.34378
0.033107,-0.25658
0.033197,-0.14099
0.033288,-0.012344
0.033379,0.12073
0.033469,0.25674
0.03356,0.3778
0.033651,0.45838
0.033741,0.51472
0.033832,0.50986
0.033923,0.46413
0.034014,0.41093
0.034104,0.28294
0.034195,0.20226
0.034286,0.12638
0.034376,0.028671
0.034467,-0.016893
0.034558,-0.025115
0.034649,-0.060098
0.034739,-0.11615
0.03483,-0.12097
0.034921,-0.13485
0.035011,-0.13839
0.035102,-0.09959
0.035193,-0.050283
0.035283,-0.042283
0.035374,-0.061512
0.035465,-0.046361
0.035556,-0.077968
0.035646,-0.099372
0.035737,-0.13868
0.035828,-0.1828
0.035918,-0.23759
0.036009,-0.28077
0.0361,-0.28907
0.03619,-0.23924
0.036281,-0.21591
0.036372,-0.076861
0.036463,0.017709
0.036553,0.11049
0.036644,0.16818
0.036735,0.16965
0.036825,0.16936
0.036916,0.1622
0.037007,0.15786
0.037098,0.15279
0.037188,0.10675
0.037279,0.10563
0.03737,0.063983
0.03746,-0.0073288
0.037551,-0.018155
0.037642,0.021387
0.037732,0.047686
0.037823,0.067427
0.037914,0.054785
0.038005,0.092416
0.038095,0.10252
0.038186,0.15163
0.038277,0.17243
0.038367,0.11412
0.038458,0.088358
0.038549,-8.7885e-05
0.038639,-0.10236
0.03873,-0.19289
0.038821,-0.2858
0.038912,-0.29483
0.039002,-0.28844
0.039093,-0.31469
0.039184,-0.28383
0.039274,-0.258
0.039365,-0.13639
0.039456,-0.0091776
0.039546,0.10815
0.039637,0.23557
0.039728,0.32962
0.039819,0.39911
0.039909,0.48711
0.04,0.45596
0.040091,0.3615
0.040181,0.25958
0.040272,0.13294
0.040363,-0.050381
0.040454,-0.18742
0.040544,-0.32334
0.040635,-0.4073
0.040726,-0.43795
0.040816,-0.38325
0.040907,-0.32255
0.040998,-0.28997
0.041088,-0.19004
0.041179,-0.13075
0.04127,-0.013308
0.041361,0.10825
0.041451,0.19067
0.041542,0.26218
0.041633,0.29731
0.041723,0.29247
0.041814,0.27992
0.041905,0.23412
0.041995,0.14253
0.042086,0.043742
0.042177,-0.072022
0.042268,-0.1283
0.042358,-0.22438
0.042449,-0.23181
0.04254,-0.17335
0.04263,-0.099912
0.042721,-0.044199
0.042812,0.0074978
0.042902,0.080974
0.042993,0.079779
0.043084,0.10555
0.043175,0.13125
0.043265,0.1049
0.043356,0.12092
0.043447,0.025772
0.043537,-0.0068924
0.043628,-0.064612
0.043719,-0.12424
0.04381,-0.10366
0.0439,-0.081827
0.043991,-0.080507
0.044082,-0.044362
0.044172,-0.031368
0.044263,0.057537
0.044354,0.079747
0.044444,0.11658
0.044535,0.13406
0.044626,0.11329
0.044717,0.042836
0.044807,0.00086149
0.044898,-0.048944
0.044989,-0.069189
0.045079,-0.10035
0.04517,-0.12201
